59;58.8000000000;-33.3000000000;-62.4000000000;67.4000000000;-45.1000000000;15.7000000000;-41.9000000000;-26.6000000000;3.3000000000;61.4000000000;20.8000000000;5.7000000000;0.0000000215
60;70.5000000000;-40.5000000000;42.2000000000;-40.0000000000;-70.8000000000;-24.8000000000;-36.2000000000;22.5000000000;67.6000000000;5.7000000000;-8.3000000000;24.7000000000;0.0000000309
61;70.9000000000;-36.5000000000;44.1000000000;-46.0000000000;-65.5000000000;-37.0000000000;-11.6000000000;26.3000000000;69.2000000000;-16.8000000000;6.2000000000;23.4000000000;0.0000000172
62;72.2000000000;-37.4000000000;44.3000000000;-55.7000000000;-33.1000000000;-45.2000000000;19.4000000000;78.9000000000;-15.4000000000;-6.4000000000;36.6000000000;11.9000000000;0.0000000229
63;55.4000000000;-44.0000000000;85.6000000000;-29.5000000000;-42.4000000000;35.4000000000;-55.9000000000;-1.2000000000;-16.4000000000;58.4000000000;19.3000000000;6.1000000000;0.0000000332
64;62.9000000000;-32.6000000000;-63.1000000000;52.4000000000;-32.9000000000;-62.9000000000;17.9000000000;-26.2000000000;-14.3000000000;60.1000000000;11.3000000000;14.9000000000;0.0000001218
65;72.3000000000;-35.9000000000;44.5000000000;-53.7000000000;-47.8000000000;-30.6000000000;20.8000000000;80.6000000000;-18.0000000000;-4.6000000000;36.8000000000;11.7000000000;0.0000000216
66;68.6000000000;-53.2000000000;43.6000000000;-29.9000000000;-29.2000000000;-43.2000000000;-77.4000000000;-4.9000000000;50.9000000000;6.9000000000;32.0000000000;-3.5000000000;0.0000000165
67;59.4000000000;-34.2000000000;-65.1000000000;60.3000000000;-45.5000000000;0.4000000000;-47.9000000000;-22.3000000000;22.5000000000;60.4000000000;-0.0000000000;14.1000000000;0.0000001749
68;70.7000000000;-44.9000000000;45.1000000000;-26.6000000000;-49.6000000000;-64.3000000000;-17.8000000000;25.1000000000;65.0000000000;-13.5000000000;3.1000000000;23.9000000000;0.0000002748
69;69.4000000000;-43.7000000000;46.3000000000;-48.9000000000;-16.8000000000;-64.4000000000;-33.2000000000;3.3000000000;64.0000000000;31.0000000000;-8.4000000000;14.5000000000;0.0000000192
70;68.7000000000;-42.4000000000;46.1000000000;-54.0000000000;-23.1000000000;-61.7000000000;-3.9000000000;-26.4000000000;65.7000000000;28.5000000000;19.7000000000;-1.8000000000;0.0000000321
71;68.7000000000;-48.3000000000;45.8000000000;-26.6000000000;-46.7000000000;-65.2000000000;-4.4000000000;-22.7000000000;64.8000000000;25.9000000000;22.0000000000;-3.0000000000;0.0000000148
72;70.1000000000;-36.9000000000;44.3000000000;-47.9000000000;-65.8000000000;-33.8000000000;-14.6000000000;20.0000000000;69.4000000000;-17.1000000000;26.9000000000;9.5000000000;0.0000000151
73;59.6000000000;-32.9000000000;-65.2000000000;58.2000000000;-51.4000000000;-11.3000000000;-44.6000000000;18.1000000000;-18.4000000000;61.2000000000;17.9000000000;7.1000000000;0.0000000325
74;73.8000000000;-34.6000000000;43.1000000000;-51.6000000000;-49.2000000000;-30.7000000000;31.5000000000;82.0000000000;-17.0000000000;-1.6000000000;5.2000000000;32.8000000000;0.0000000185
75;69.0000000000;-42.8000000000;42.9000000000;-60.7000000000;-20.0000000000;-38.8000000000;-33.4000000000;77.7000000000;15.1000000000;11.3000000000;37.2000000000;-4.2000000000;0.0000000305
76;54.0000000000;-43.3000000000;81.1000000000;-27.6000000000;-58.8000000000;-38.9000000000;32.3000000000;6.9000000000;-27.6000000000;61.8000000000;6.5000000000;13.3000000000;0.0000001968
77;55.3000000000;-44.6000000000;86.0000000000;-28.0000000000;-41.3000000000;35.8000000000;-56.7000000000;-17.8000000000;10.5000000000;58.4000000000;-3.3000000000;17.0000000000;0.0000000180
78;54.3000000000;-45.5000000000;80.6000000000;-40.2000000000;-17.2000000000;-57.5000000000;33.0000000000;-33.7000000000;9.0000000000;59.9000000000;-2.0000000000;14.7000000000;0.0000000237
79;68.5000000000;-50.8000000000;43.5000000000;-31.8000000000;-28.3000000000;-71.8000000000;-38.6000000000;-0.3000000000;61.1000000000;13.6000000000;29.3000000000;-4.2000000000;0.0000000195
80;55.4000000000;-40.4000000000;85.8000000000;-46.7000000000;-24.8000000000;35.4000000000;-55.3000000000;-21.3000000000;11.2000000000;59.1000000000;-2.1000000000;16.6000000000;0.0000000389
81;54.9000000000;-39.9000000000;81.2000000000;-43.0000000000;-53.7000000000;-5.5000000000;35.1000000000;-41.0000000000;-8.6000000000;60.2000000000;14.4000000000;8.2000000000;0.0000000346
82;69.1000000000;-43.9000000000;43.9000000000;-33.6000000000;-68.8000000000;-40.7000000000;-0.4000000000;-24.8000000000;67.8000000000;23.4000000000;24.3000000000;-2.5000000000;0.0000000194
83;69.8000000000;-45.1000000000;42.3000000000;-36.6000000000;-40.5000000000;-82.4000000000;-4.7000000000;-33.8000000000;24.6000000000;54.7000000000;-2.1000000000;12.6000000000;0.0000000183
84;71.1000000000;-41.1000000000;45.3000000000;-52.7000000000;-36.5000000000;-1.8000000000;-54.9000000000;67.0000000000;-13.9000000000;10.3000000000;37.5000000000;3.8000000000;0.0000000249
85;58.4000000000;-34.7000000000;-66.7000000000;60.2000000000;-45.9000000000;-2.5000000000;-46.3000000000;-23.0000000000;18.1000000000;60.9000000000;18.4000000000;2.1000000000;0.0000000542
86;54.2000000000;-39.0000000000;81.0000000000;-53.8000000000;-23.6000000000;-49.7000000000;33.7000000000;4.8000000000;-28.1000000000;61.6000000000;8.1000000000;12.4000000000;0.0000000341
87;72.1000000000;-37.9000000000;44.4000000000;-55.2000000000;-31.7000000000;-47.2000000000;17.3000000000;77.2000000000;-18.4000000000;-3.5000000000;36.9000000000;11.0000000000;0.0000000177
88;55.0000000000;-46.1000000000;84.6000000000;-30.6000000000;-36.5000000000;32.9000000000;-60.0000000000;-20.6000000000;1.6000000000;57.2000000000;21.0000000000;2.3000000000;0.0000002666
89;69.0000000000;-44.2000000000;42.4000000000;-46.2000000000;-29.7000000000;-81.5000000000;-10.8000000000;-34.1000000000;22.5000000000;55.2000000000;15.5000000000;0.8000000000;0.0000000162
90;69.8000000000;-41.2000000000;46.1000000000;-51.9000000000;-26.2000000000;-63.5000000000;4.0000000000;-26.2000000000;64.8000000000;30.6000000000;-5.3000000000;15.0000000000;0.0000000244
91;55.2000000000;-39.1000000000;81.9000000000;-45.0000000000;-50.5000000000;-3.3000000000;37.1000000000;-42.7000000000;-7.3000000000;59.5000000000;5.9000000000;13.9000000000;0.0000002675
92;70.9000000000;-44.6000000000;45.2000000000;-31.5000000000;-43.3000000000;-69.4000000000;12.4000000000;-24.6000000000;63.0000000000;-8.4000000000;28.9000000000;8.7000000000;0.0000000219
93;70.5000000000;-47.3000000000;43.7000000000;-26.5000000000;-41.0000000000;-70.7000000000;-30.0000000000;21.0000000000;63.3000000000;1.8000000000;-7.4000000000;25.0000000000;0.0000000173
94;55.6000000000;-38.1000000000;86.8000000000;-48.4000000000;-29.1000000000;37.3000000000;-52.4000000000;6.1000000000;-19.0000000000;59.8000000000;4.7000000000;16.5000000000;0.0000000199
